months_as_customer,age,policy_deductable,policy_annual_premium,insured_zip,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
19,32,1000,1215.85,454985,42900,-90200,8,1,1,1,7040,1280,640,5120,2015,-1.939595344811982,0.34118588071613654,-0.10916872424521519,0.5646531465104622,0.000900311907366929,0.13632961904764346,0.06732996514531697,0.3358356748895968,0.4421067571002107,-0.33026923647414286,-0.35146778317489946,-0.05725822214590774,-0.1291990368661544,0.5560737534487997,0.11605720470191411,-0.062266567845742776,0.12614267378908672
208,36,2000,1209.41,476185,0,0,15,3,0,1,62810,11420,11420,39970,1999,-1.7904334462987392,0.11028143404338232,0.10578751245607981,-0.03694768047092336,-0.5109241088478743,0.23231195204770844,-0.2934800526213937,0.04904854509266046,0.7910149438150552,0.6609734048606127,-0.6555960289092924,0.4244882392902596,0.2048756687908636,0.21710262036508549,0.14608888336785603,-0.6572026537497393,-0.2887460427881276
312,47,1000,1212.07,459298,66900,-51800,17,3,2,3,56320,7040,7040,42240,2000,-2.1981753465109235,-0.12827231445387263,0.7884618852597791,-0.32807722277904616,0.3526499356646299,0.19568707914352154,-0.129720607324878,0.11939475120008258,0.1945004823086954,0.2644554691722456,0.0038043077660062773,0.17360240314811085,-0.02979673977236663,-0.1645736348631251,0.3736956303596002,-1.0353753148473808,-0.14358971455221964
47,37,2000,1241.97,430104,75400,0,18,1,1,0,6700,670,670,5360,2011,-1.9288007337353656,-0.5683163353664448,-0.4346739016567465,-0.12081677503040517,0.2971416285302305,0.03826855003312074,-0.009684437233433171,0.11330458531115445,0.4977794659230875,-0.3658622374171377,0.219770481828652,0.16152494698256745,0.013293849670636237,0.7483142344605032,-0.1903431641491626,-0.4317389191203226,0.055599512319140065
274,45,1000,1353.53,451467,54700,-47900,13,1,0,0,58500,11700,0,46800,1995,-2.1829647581756912,-0.7665015351319677,-0.06766981663471679,-0.3476157087264451,0.395081905273007,-0.06358278765487639,-0.0178699546011551,0.2122329070729418,0.32530529854047047,-0.2521610393317344,0.27754575427122435,-0.3566591515777481,-0.07964165713383903,0.5870092640546121,-0.11975711683472312,0.38203937885768346,-0.14340269853449955
211,35,2000,1221.22,451586,76000,0,2,1,0,1,52030,9460,4730,37840,2008,-2.204063316189077,0.4461812539496152,-0.13466361824460873,0.6152441458908241,-0.3411989086774797,0.3364417444341844,0.14881913747340894,0.06579419112911701,0.6978926211056146,0.11468773096187182,-0.5358949514380406,0.057619799283328624,0.05675550379637839,0.6529610872776858,0.1527510724727354,0.04864722813545713,-0.23677747992691117
8,31,500,1229.16,604804,0,-88300,2,3,0,2,48100,11100,7400,29600,2014,-1.6834686638122704,-0.4317795930099317,-0.16649780906388084,-0.8331433165452192,0.0010445748655806449,-0.5607425806905345,-0.26817806040992276,-0.7357878858272219,-0.9766580722467969,0.11901605779499631,0.32183888260743476,-0.15756190509219342,-0.30976274220007194,-0.1770334375577133,0.15138459588016562,0.05604043502416367,0.24361615990081537
137,34,1000,1333.35,441716,0,-77000,0,3,0,0,78650,21450,7150,50050,2012,-2.2320311721603097,0.07977700840415416,-0.8871134571107943,-0.03301432799400959,-0.17241730479680847,-0.10800024255262296,-0.21891690063005853,-0.20796592387057114,-0.12836757519587225,-0.3601866195047239,-0.03770938505314901,0.44657945278228595,0.3726174494676884,0.6446241104868451,-0.15399630647535079,0.08150304936894769,0.2582206514832055
258,41,500,1042.25,601206,0,-44400,0,3,2,3,81240,6770,20310,54160,2008,-2.0809066170876838,0.04204161073077158,0.1656020012278554,0.35106528144236365,-0.15411937985262253,0.0056221568154346535,0.4008671865996435,-0.2490116224975846,-0.20089652604101427,0.6468812113599555,0.6070556571329586,0.37241557518721413,0.3442657754852513,-0.31351602318314264,-0.20888481777355278,-0.1427391866875416,0.07956824733231976
389,53,2000,791.47,477260,0,0,6,1,1,2,6300,630,1260,4410,2001,-1.9253660847564422,0.05468161471128149,0.10988429135997371,0.7468503570063936,0.06658969309259292,0.4623231635648129,0.44230582850023364,-0.09643969510515521,0.3769147318933002,0.32458917395555204,0.46408806476129977,0.06825915805208702,-0.010920326706363642,-0.12737051618172518,-0.47621586386285314,0.03697882368262234,0.2780735620206377
215,37,500,1632.93,614417,0,-42900,7,3,2,0,57120,9520,4760,42840,2002,-2.1947406975319996,-0.7687369062966382,-0.18374651691723187,-0.1459565336487181,-0.0009372291171862845,-0.1254020420565752,0.423484760331457,0.13691904248119136,-0.6478128281263702,-0.10635973367866311,0.38193654973835167,-0.2705586475270218,-0.022658675243355894,0.33132492916028866,0.04228465819317809,-0.3260211153449454,0.29854438267989913
285,48,2000,1101.85,457875,46100,0,9,1,1,2,33480,3720,3720,26040,2012,-2.130463695212149,-0.286625262527543,0.6433991051565577,0.33804103900848737,0.26243369450811915,0.009599718434086336,0.44850656890882973,0.030876359560690812,-0.01904360763543192,-0.05681695816051822,0.9340800565201476,-0.237107011818121,-0.2718317275796645,-0.4832346139556752,0.1473784539245167,0.11580429191965469,0.10701472656162148
282,48,2000,1422.56,473705,26900,-55300,7,1,1,2,3520,640,320,2560,2013,-1.6020184165978038,0.2072228066427149,0.32371724517443207,-0.41191024707685114,-0.0775845877804139,0.4577856294986627,-0.43797381235445676,-0.04987977425177895,0.3007184603031257,0.08040653164176825,-0.6017137734496502,-0.5170089210474418,-0.08384347053240175,-0.08988589376844859,-0.15699275770419088,-0.19945338228678078,0.5521642299317127
272,41,2000,1608.34,466718,33300,-10600,19,1,1,1,71060,6460,12920,51680,2010,-2.2153485914055397,0.05860983046462397,0.6465553095962668,-0.13892980218024392,0.6014149863432462,0.11622066268816429,-0.3417102393926721,0.12149673332441668,-0.05178182964175201,-0.15334222733202407,-0.26853487996456626,-0.5226811262415869,-0.582993150974689,0.01422494065013194,0.7628398995661427,0.6042309349613034,-0.30117964833424715
398,58,500,990.98,469429,0,-57900,18,1,2,1,99320,7640,15280,76400,2002,-2.1039678316604555,0.346076995886518,0.20632095160422023,0.04590955327334247,0.1456473699127598,0.22379418247611438,-0.41322473742484434,0.08000528396932248,0.057442661641897354,-0.27658036120264773,-0.5999327108512299,-0.4796133703276425,-0.4856714929576939,-0.2668778331312462,0.36646700420819533,0.39861450175465113,0.6048460526215473
169,39,2000,1140.15,608929,0,-36800,9,3,0,3,46200,4200,8400,33600,2015,-2.135861000750457,0.4748390495585408,-0.24717395555211408,0.04717158895916352,-0.38940572085147895,-0.06881375564577333,-0.15986236349054148,0.35566591045429025,0.20840776079686446,0.153660791000289,-0.8215000200236394,0.2714120617385772,0.5525129987368933,0.21690433774057372,0.23551420893017622,-0.3022988114848072,-0.3528338983290197
27,28,2000,1371.78,451560,0,-32500,10,3,0,2,53600,5360,10720,37520,2015,-2.0092696526701403,-0.04971816883534043,-0.8767422699036705,0.16956008879818152,0.2005051653230387,-0.15967694796528667,-0.08904829038925537,-0.4230892986058447,-0.4655998314938447,-0.3439272397601651,0.10023090783256342,0.44439358217909714,0.14475564917242384,0.3500280066411269,-0.027526014571006924,0.4531261243564437,-0.028354314163942296
246,44,2000,1649.18,613647,0,-58600,18,1,1,2,61380,11160,5580,44640,2009,-2.0809066170876838,0.2851020089832195,-0.050493887060655,0.9294839071682657,0.04358688160337817,0.05367759717778549,0.03414277236643859,0.06589697983972737,0.5097499927155107,-0.3703161926750135,-0.22528976446977914,-0.22537646859989546,-0.4177309054406608,0.7800276685017915,0.0432400845080672,0.14736191181628744,-0.02105117530228011
90,31,2000,951.27,607131,42100,0,2,1,1,0,75790,13780,6890,55120,2007,-2.1427302987083037,0.03119718779497918,0.2419875301693635,0.14288199030972068,-0.07922223689072924,-0.22463190412690467,0.13871136360342445,0.5831980731372609,0.0977017374871909,-0.4178853631648748,-0.4110711498648112,-0.7156429597848135,-0.25424027086431894,0.3843292378014175,0.2859108874621714,0.2724480259119156,-0.6077170760935515
1,29,500,854.58,612826,52200,0,15,1,2,3,86790,7890,23670,55230,2003,-2.257055043292466,0.11551652301325267,0.2539762521305922,0.44939666148480556,0.06424190049178816,0.2342109781700521,0.2321358584987513,0.08532193801054978,-0.2850401394252005,-0.33417511672118944,-0.21926037927615918,-0.8298709450141916,-0.5217431810413302,0.20703876007544822,-0.04549125714869899,0.6403609725453181,-0.0061816342446432415
112,27,500,965.13,450341,60000,-54800,21,3,0,1,51000,8500,8500,34000,2013,-2.122122404834764,0.4319746398863859,0.3388166306768213,-0.4166829938486065,0.3273939638595198,0.13765227443859482,-0.5577238920964861,-0.060337864875492066,-0.526538705692017,-0.049178129217711426,-0.43642515904447077,-0.15077461394367386,-0.1551125445282549,-0.5446281537088509,-0.19777866316496315,0.08177264783220428,-0.004755461127844498
286,43,500,1564.43,477644,77500,-32800,18,1,2,2,34290,3810,3810,26670,2013,-1.8321398981856651,-0.17469640719427554,0.4889601330507889,0.13119893325593163,-0.5383730095115837,-0.4558085200955255,0.9451039978572386,-0.20526601483026247,0.0835070826986096,-0.15031164898647778,0.456719850452229,-1.1605447578864192,-0.053130507887755724,-0.33531050448359156,-0.047142800776831445,0.49615892620206237,-0.2667610912001702
70,28,1000,1319.81,613587,67200,-59400,14,4,1,0,31680,3520,3520,24640,2006,-2.2251618742024624,0.1764657525545457,0.07772946373102382,0.3799215183305008,0.10001857941948882,-0.08823883875621043,0.2751203815614579,-0.016570127881111937,0.02182556729975256,0.3888584877230935,0.5299380192504141,0.8674566221514756,0.5337971952355756,-0.5706540691034931,-0.1437869595866832,-0.5662616228885381,0.14941169471586446
125,35,500,1054.83,446788,0,-51300,17,1,2,3,88660,8060,16120,64480,2007,-1.7580496130688905,0.3823136277004304,-0.18435134311500254,0.18601885802979742,-0.4703878021303983,0.23831284351442428,-0.13753816018731957,-0.2187105288938755,1.0388184312949287,0.12347214853637438,-0.7623535770865214,-0.15395216228016986,0.3248505707073923,0.62711011104008,-0.31988223699775814,-0.1549609521201931,0.25104485131139165
116,34,500,1737.66,470577,0,-24100,1,1,1,1,97080,16180,16180,64720,2001,-2.138804985589534,-0.003505681422894885,-0.8748478160766191,-0.04837184091207487,0.025116452857010436,0.06819189417188021,-0.2863797624570827,-0.4569678727272617,-0.18350841858957948,0.024830430332261542,-0.09742095686019342,0.33374261069055466,-0.29142137782746114,-0.043557929666085723,-0.06610959047020862,0.9377995833709497,0.28042033838135744
176,36,500,1865.83,436173,32800,-50600,17,1,2,1,47300,4300,8600,34400,2006,-1.7919054387182776,0.3146640922640199,-0.2979835236886623,0.34837992241504045,-1.0122750004524348,0.0038458662988643793,0.13067346617870504,-0.4613458096762762,0.27816090269692134,0.38400674564752835,-0.6418963868143039,-0.16009552457560527,-0.3421773543377121,-0.06758201608881714,-0.29717421612551037,0.29199925118147085,-0.32807148606932546
298,47,2000,1338.5,618929,28800,0,1,1,0,0,70590,10860,10860,48870,2000,-2.1834554223155367,0.3573040921911222,0.30744525665567735,0.2772401203644707,0.36047360933527484,-0.2444301284709104,-0.017106730367026108,-0.2582751753598524,-0.33962941709854294,-0.09037246233519872,0.4618788746974381,-0.5132139383332348,-0.24442025060372088,-0.12595358146216817,-0.23249582472581376,0.35928970991037035,-0.06326888021823138
472,64,500,989.24,615821,0,0,13,1,2,3,70900,14180,7090,49630,2002,-2.1167250992964552,-0.31962228642867774,-0.5424062540019761,0.19855744363354552,0.1995294852473741,0.014906854485280119,-0.032223301852454755,-0.4857103997504501,0.10833702326291851,-0.15562202684290863,0.25838314573251986,0.2323179596652156,-0.296315337818655,0.43571361165281786,-0.49550933637905514,0.014094128978633602,0.2315845458243444
439,56,500,1082.49,606714,36100,-55000,12,3,2,3,56430,0,6270,50160,2014,-2.15352490978492,-0.1211199079516386,-0.41134298056668517,-0.6732517710933646,0.2756318381624715,-0.27552934387661526,-0.49609608100320185,-0.20035934855594734,-0.8396835347616118,-0.3163769069556411,0.03940151307266393,-0.15401877121441956,-0.08677748022656531,0.033929888031730304,-0.33038917628331754,0.044150826431621035,0.0637054654598315
65,30,500,1455.65,616706,0,-66300,6,3,2,3,79800,15960,7980,55860,1999,-1.7762041862432,-0.5422743742216263,-0.2305160918309066,-1.0617783209342835,-0.108684160537026,-0.4225599976464711,-0.3500651632689676,-0.34325129212934347,-0.6912212159606567,0.5177243542761003,-0.03785195529725003,-0.045021484526165965,0.09849789001458881,-0.1839084348718289,0.1661493864373733,-0.23621166814163885,0.0957419756482575
152,33,500,942.51,478981,0,0,16,1,0,0,70400,6400,19200,44800,2001,-2.148127604246612,-0.5779616093567057,-0.17723141829470135,-0.46482680972181656,0.39031473134732625,-0.19535860372234834,-0.16246533895471665,0.058933576075629594,-0.39104466912577884,-0.20563385491658268,0.29434247396486063,-0.49899070132754253,-0.5079983609416756,0.3724039640044001,-0.4038732980638874,0.35001653468749555,-0.13011161913211194
173,36,1000,1274.63,441298,51000,0,22,1,2,3,52030,9460,9460,33110,1995,-2.136842329030149,0.2744930066737233,-0.1782061535920883,0.43821079032956956,-0.366249980063659,0.27800173773117176,0.15450218016154332,-0.07800429663316269,0.614024810711034,-0.03404636296443506,-0.37332446867998786,-0.05617524028250066,-0.11534346810222622,0.4896503912537974,-0.06141063863867791,0.5705354837047507,-0.2883137931614482
130,34,500,1383.49,442797,35100,0,4,3,2,3,67500,7500,7500,52500,1996,-1.8267425926473573,-0.12048294526785956,0.5415270344305172,-0.3096181478830815,-0.2851300352730235,0.04475966676490821,0.4173736409698587,0.019420970989424934,-0.3422582781504226,0.12840583752475118,-0.4155021278863383,-0.9390134771313612,-0.03667338769537809,-0.49709993194859486,0.29170040702453104,-0.02867728640576611,-0.019863758676336597
237,40,1000,883.31,434733,0,-53500,6,1,1,3,77880,7080,14160,56640,2005,-2.0897385716049155,-0.3268313482528772,-0.7947173423450687,0.07515483049109156,-0.00036078709290678773,0.17208153719251756,0.03151132363299081,-0.07654609922504745,0.3618638335130019,-0.35011850234677083,-0.039446483918672046,0.30790941151250406,0.07026495344212677,0.3790105766979742,-0.19204146045738496,-0.10819962077723559,0.14448899082631222
411,56,1000,1595.28,479320,0,0,23,3,0,0,38610,3510,3510,31590,2007,-2.1245757255339948,0.045568053568442304,0.48685938935380474,-0.10720146002559562,0.22445017088913705,-0.10325014651310362,-0.008964390327459156,0.007637010710446671,-0.6403947088964717,0.2563418953956704,0.5319948971809119,-0.007793195391450935,0.22069923189821017,-0.6213237591199954,0.15524195547805789,0.48083740714106643,-0.08615164759955304
230,44,2000,1009.37,442210,45400,-39400,19,1,0,2,74140,13480,13480,47180,2015,-2.1442022911278427,-0.5085143923456026,-0.37744258509513545,-0.06797396774831732,0.13005494646876464,-0.21794754876198036,0.14860116775619744,-0.24139836945674734,-0.16750398495448388,-0.6153339899977688,0.37097239894397355,-0.1102526387234445,-0.1648132307724625,0.31971663589296584,-0.05132839628091801,-0.11918336275886868,-0.01827893166665409
342,53,1000,1028.44,602304,0,0,12,1,0,0,80960,14720,7360,58880,2000,-2.1638288567216897,-0.13756078784733006,-0.533015418186528,-0.4591916052266786,0.20155076217627252,-0.12294507817896709,-0.4296146825969246,-0.2387332553111803,-0.4219055175928481,-0.7294822103834944,-0.09087927507998278,-0.3195189725008163,-0.41184084113502234,-0.05537656875499024,-0.3459651488220739,0.8751937261907937,-0.1173665593501354
97,28,1000,830.31,443854,0,-32600,22,1,1,0,45270,10060,10060,25150,2006,-2.176095460217844,0.62475586559648,-0.37765662914181247,0.2770207104123897,-0.3499502827480456,0.2371258173977687,-0.051191383739065885,-0.31860028918110406,0.6524364815360114,-0.4726917262663932,-0.6274233049562702,0.15343901192949225,0.07628571991632077,0.24315483126520776,-0.012774089571002487,0.6248299025882439,-0.5331554524238213
73,30,500,803.36,435371,0,0,15,3,0,0,57000,0,11400,45600,2013,-2.2016099954898465,0.3587344065096064,0.2595309315401383,-0.36810647823590437,0.1652347213800253,-0.33631259299393523,-0.3123475726136123,0.3402030842249844,-0.33975825964287754,-0.20211776169355541,-0.4471845248798494,0.09212738165690615,0.2133406006847488,-0.1650062712360078,0.4765716066220792,-0.5316060552208277,-0.45567965734771
211,38,1000,1055.09,433250,0,0,12,1,0,3,91520,8320,16640,66560,2005,-2.1716794829592287,-0.23890911596937967,-0.045610523022426165,-0.2803075748220629,0.5727525647218732,-0.6304983232801887,-0.053983198056633014,-0.5160288303327983,-0.36361307477582083,-0.5519951179555681,0.49370769200495634,-0.17361398783793483,-0.2579512867963742,0.44300032910465015,-0.033877590608036905,0.027431265080642038,-0.2078565903142858
120,30,500,956.69,438237,39600,-64300,20,1,1,1,87100,8710,8710,69680,2000,-2.1981753465109226,-0.274481102697134,-0.3356709538241268,-0.1973104993149515,0.6343409414903961,-0.3498800671670219,-0.12867275715283744,-0.041688939391730136,-0.2240018194406107,-0.7784647347277812,0.15967018574792424,-0.36343954814533846,-0.25593310595128305,0.49095280450753165,0.32439637757199036,0.38001593095618563,0.3505391798476155
91,27,2000,1073.83,609930,0,0,4,1,1,2,7260,1320,660,5280,2008,-1.8453878299615138,0.6097042462200041,0.1187965737635889,-0.09677124229063604,0.3087234548224955,-0.26541483188933385,-0.29936489054013204,-0.03410931017620031,-0.13778141982831538,-0.4277522624296522,0.15410853010190625,-0.12972978177256814,0.003856963361278401,-0.5858827726784945,-0.1118464041276173,0.20246617874157014,-0.25977814610421934
